id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
36183088,Assalta-me se Puderes,Malmequer_Bemmequer,['Original Work'],Teen And Up Audiences,Choose Not To Use Archive Warnings,"F/F, F/M",Work in Progress,25 Feb 2022,[],[],"['Romance', 'Urban Fiction', 'Crimes & Criminals', 'Implied/Referenced Drug Use', 'Implied Sexual Content', 'Pining', 'Pining while fucking', 'Developing Friendships', 'Angst and Romance', 'Angst', 'Originally Posted Elsewhere', 'Self-Discovery', 'Dubious Morality', 'Moral Dilemmas', 'Moral Ambiguity', 'Organized Crime', 'Escape', 'Romantic Fluff', 'Stealing', 'Money or hearts?', 'who knows!', 'Violence', 'Threats of Violence', 'Emotional Hurt/Comfort', 'Implied/Referenced Prostitution', 'Past Relationship(s)']","A cidade está divida em dois. Existe o sítio sarcasticamente denominado de Mundo Civilizado, que é igual a tantas outras cidades do mundo. E depois temos a dita Zona X, isolada da outra metade e que se encontra infestada de pobreza e crime. Uma nódoa que não sai, por isso é escondida ou ignorada, na pior das ocasiões. Liz vive na Zona X desde que se pode lembrar, e mesmo que possa parecer, não se trata de uma simples carteirista. Tiago vive no Mundo Civilizado e se conseguir sobreviver às aulas de matemática do décimo segundo, espera herdar a empresa da família um dia. Estes dois conhecem-se quando ela estava a roubar na Fronteira dos dois mundos e chocam um com o outro. Eles nunca sentiram curiosidade sobre o lado oposto de onde viviam, perfeitamente contentes com as suas próprias vidas, mas isso muda a partir desse dia.",Português europeu,"37,129",11/?,,,,23
36152995,Chibi Amuse,vogue91port (vogue91),"['Amuse', 'Japanese Actor RPF']",General Audiences,No Archive Warnings Apply,Gen,Complete Work,02 Jan 2022,[],"['Kaku Kento', 'Uehara Takuya', 'Satoh Takeru', 'Miura Haruma', 'Totani Kimito', 'Hirama Soichi', 'Sakurada Doori', 'Mizuta Kouki', 'Yoshizawa Ryou (Actor)', 'Kamiki Ryuunosuke', 'Watanabe Shu', 'Miura Ryousuke']","['Alternate Universe - Kindergarten & Pre-school', 'Birthday Party', 'Animals', 'Parenthood', 'Cute Kids', 'Friendship', 'Boyfriends', 'Jealousy', 'Crying', 'Tea Parties', 'Ficlet Collection']",Uma série de ficlet sobre alguns Amuse (plus Miura Ryosuke) em versão crianças.,Português europeu,"5,843",1/1,,,,29
36152953,Gomakasenai hon no,vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",Explicit,No Archive Warnings Apply,M/M,Complete Work,02 Jan 2022,['Nakajima Yuto/Yaotome Hikaru'],"['Yaotome Hikaru', 'Nakajima Yuto', 'Chinen Yuri']","['Established Relationship', 'Teasing', 'Semi-Public Sex', 'Workplace Sex', 'Bathroom Sex', 'Hand Jobs', 'Oral Sex', 'Come Swallowing', 'Idiots in Love']","Hikaru estava acostumado a sentir-se assim; Yuto cuidava já muito bem de si mesmo, mas aos fatos e ao maquilhagem faziam tudo o possível para mostrar todas as qualidades dele, e sempre faziam um trabalho muito bom. Pois Hikaru, em momentos como isso, sempre tinha dificuldades em ficar concentrado no trabalho, os olhos constantemente atirados pelo seu alto, magro, excitante namorado. O problema, nesse dia em particular, era que Yuto parecia ser tanto entusiasmado como ele.",Português europeu,"2,545",1/1,,1,,13
36152908,Kokoro naki warai onaji toki,vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",Explicit,No Archive Warnings Apply,M/M,Complete Work,02 Jan 2022,"['Inoo Kei/Yabu Kota', 'Inoo Kei/Yaotome Hikaru']","['Inoo Kei', 'Yabu Kota', 'Yaotome Hikaru']","['Developing Relationship', 'Secret Relationship', 'Caught', 'Resentment', 'Unrequited Love', 'Punishment', 'Rape/Non-con Elements']","Viu Yabu chorar e ficou preocupado. Porquê chorava? Agora estava tudo bem. Deu a Hikaru o que queria, e ele perdoou-o. Tudo estava bem.",Português europeu,"2,759",1/1,,,,7
36152890,Falha,vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",Mature,No Archive Warnings Apply,M/M,Complete Work,02 Jan 2022,['Nakajima Yuto/Yaotome Hikaru'],"['Yaotome Hikaru', 'Nakajima Yuto']","['Established Relationship', 'Anniversary', 'Awkward Sexual Situations', 'Idiots in Love']","“Cinco anos. Podes acreditá-lo?” “Claro que sim, Hikka. Repetiste que namorámos há cinco anos desde que ainda estávamos em casa e durante o jantar todo. Em um momento, comecei a acreditar-te.”",Português europeu,"2,122",1/1,,,,2
36152863,Amor que amar ao amados não perdoa,vogue91port (vogue91),['Harry Potter - J. K. Rowling'],General Audiences,Major Character Death,M/M,Complete Work,02 Jan 2022,['Sirius Black/Remus Lupin'],"['Remus Lupin', 'Sirius Black']","['Introspection', 'Canonical Character Death', 'Flashbacks', 'Denial of Feelings', 'Love', 'Regret']","“Eu sei que vale a pena matar-se por amor, Remus; só é preciso compreender por quem se faz isso.”",Português europeu,"1,342",1/1,,,,11
36128953,Não te esqueças desta sensação (Tradução),O meu país é o que o mar não quer (HannibalCatharsis),['Tokyo Ghoul'],Mature,Choose Not To Use Archive Warnings,M/M,Complete Work,01 Jan 2022,['Uta/Yomo Renji'],"['Uta (Tokyo Ghoul)', 'Yomo Renji']","['Friends With Benefits', 'Character Study', 'ish ish']",Conversa de alcova de utaren (post-canon),Português europeu,"1,335",1/1,,3,,67
36096793,Ao Longo das Eras (Tradução),O meu país é o que o mar não quer (HannibalCatharsis),['Shaman King (Anime & Manga)'],Teen And Up Audiences,Choose Not To Use Archive Warnings,Gen,Work in Progress,26 Jan 2022,['Oyamada Manta & Asakura Hao'],"['Oyamada Manta', 'Asakura Hao', 'Asakura Yoh', 'Kyouyama Anna', 'Original Characters', 'Yoh & co.']","['Time Travel', 'Friendship', 'Drama', 'Betrayal']","Manta é enviado 1000 anos para o passado. Lá, encontra ninguém mais ninguém menos que Asakura Hao na sua primeira vida. Entre conflitos e traições, Manta debate-se para regressar em segurança ao seu tempo, mas no entanto começa a compreender o seu propósito no Período Heian. (Tradução para português do fanfic de Frostedheavens no site ffnet. Imagem de capa e fanart no interior feitas por mim).",Português europeu,"60,457",15/28,4,15,,381
36036289,Veritas,Luckygo,"['No Fandom', 'Original Work']",General Audiences,Choose Not To Use Archive Warnings,No category,Complete Work,29 Dec 2021,[],['Original Characters'],"['Wizards', 'Magic']",,Português europeu,"1,121",1/1,,1,,9
35953117,Um Natal de Amor e Resiliência,ViihMPrince,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,No Archive Warnings Apply,F/M,Complete Work,25 Dec 2021,"['Hermione Granger/Severus Snape', 'Severus Snape/Original Female Character(s)']","['Hermione Granger', 'Severus Snape', 'Rose Weasley', 'Ron Weasley', 'Harry Potter', 'Minerva McGonagall', 'Original Characters']","['Good Severus Snape', 'Severus Snape Lives', 'Harry Potter Epilogue What Epilogue | EWE', 'Adult Hermione Granger', 'Minerva McGonagall & Severus Snape Friendship', 'Original Character(s)', 'Romance', 'Drama', 'Family']","Era 24 de Dezembro de 2010, quando depois de 10 anos longe da Grã-Bretanha, Severus Snape volta a convite de Minerva McGonagall para celebrar o Natal junto daqueles que lutaram pelo bem do mundo bruxo. O que acontece é que Severus não volta sozinho e essa situação pode tornar-se constrangedora, principalmente quando alguém o desprezou e pensou que ainda pudesse ter chance… O que será que vai acontecer neste natal? Amor? Resiliência? Os dois sentimentos juntos?",Português europeu,"3,751",1/1,8,21,2,141
35952217,Em Casa,BelinhaZpears,['Harry Potter - J. K. Rowling'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,25 Dec 2021,"['Teddy Lupin & Andromeda Black Tonks', 'Remus Lupin & Teddy Lupin & Nymphadora Tonks', 'Teddy Lupin & Potter-Weasley family']","['Teddy Lupin', 'Andromeda Black Tonks', 'Weasley Family (Harry Potter)']","['Harry Potter Next Generation', 'Character Study', 'Relationship Study', 'Family Feels', 'Acordo Ortográfico? Não o conheço...']","E onde estiver o teu tesouro, aí estará também o teu coração.",Português europeu,885,1/1,,1,,20
35928256,Crónicas Felinas,Lili93Rosen,['Harry Potter - J. K. Rowling'],General Audiences,Choose Not To Use Archive Warnings,M/M,Work in Progress,05 Feb 2022,['Harry Potter/Draco Malfoy'],"['Harry Potter', 'Draco Malfoy']",['Cross-Posted on FanFiction.Net'],Nesta obra terão a oportunidade de ver o Mundo Mágico pelos olhos do nosso sempre adorado Lynx. Spin-off de “A Caveira de Cristal”,Português europeu,"2,135",2/?,,,,47
35809375,Kindan no kajitsu wa hamaru hodo tasty,vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",Explicit,No Archive Warnings Apply,M/M,Complete Work,19 Dec 2021,['Arioka Daiki/Yamada Ryosuke'],"['Yamada Ryosuke', 'Arioka Daiki']","['Established Relationship', 'Lazy Mornings', 'Teasing', 'Bickering', 'Kitchen Sex']","“A sério, o quê foi? Não pode ser simplesmente o que não temos de trabalhar hoje, juro que aconteceu antes. Embora, efetivamente, não amiúde.” “Não sei. Acordei assim. Mas, sabes, tive um bom encontro com um homem muito atraente ontem à noite, pois poderia ser isso.”",Português europeu,"2,525",1/1,,2,,11
35809342,Agora e para sempre,vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",Mature,No Archive Warnings Apply,M/M,Complete Work,19 Dec 2021,['Chinen Yuri/Takaki Yuya'],"['Takaki Yuya', 'Chinen Yuri']","['Established Relationship', 'France (Country)', 'Hurt/Comfort', 'Romantic Fluff', 'Sex']","“Não quero ir embora. Eu sei, eu sei, soa infantil. Mas, mesmo Yuya, não ficas triste também para ter de irmos embora? Pensa em quanto divertimos-nós, em quanto... em quanto fomos bem juntos. Não quero que acabe.”",Português europeu,"2,000",1/1,,,,3
35809306,Podemos fugir muito mais acima dos nossos sonhos,vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",Mature,No Archive Warnings Apply,M/M,Complete Work,19 Dec 2021,['Chinen Yuri/Takaki Yuya'],"['Chinen Yuri', 'Takaki Yuya']","['Developing Relationship', 'Home', 'Cooking', 'Nervousness', 'First Time', 'Kitchen Sex']","Gostava de ver Takaki rondar na sua cozinha. Gostava da maneira como parecia ser confortável, gostava da imagem dele na sua casa a comportar-se como se fosse a sua.",Português europeu,"2,258",1/1,,,,3
35809267,Perseguindo sombras,vogue91port (vogue91),['Summer Nude (TV)'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,19 Dec 2021,[],"['Kirihata Hikaru', 'Taniyama Hanae', 'Mikuriya Asahi', 'Chiyohara Natsuki']","['Unrequited Love', 'Friendship', 'Introspection', 'Waiting']","Um murro. Se calhar podia conceder-se um murro. Hikaru pensava nisso as vezes todas que o via, e as vezes todas desistia.",Português europeu,"1,826",1/1,,,,1
35809246,"Desenha-o como o pensas, eu vou amar-te até o futuro",vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",General Audiences,No Archive Warnings Apply,M/M,Complete Work,19 Dec 2021,['Yabu Kota/Yaotome Hikaru'],"['Yaotome Hikaru', 'Yabu Kota']","['Friendship', 'Home', 'Trouble', 'Love Letters', 'Love Confessions', 'Happy Ending']","Nunca falaram dos respetivos gostos sexuais, pois o maior provavelmente só assumiu que ele fosse hetero. Bem como, era triste ter de o admitir, ele ficava convencido da mesma coisa relativamente a Yabu.",Português europeu,"1,358",1/1,,,,2
35781202,A Caveira de Cristal,Lili93Rosen,"['Harry Potter - J. K. Rowling', 'Vampire Knight (Anime & Manga)']",Mature,Choose Not To Use Archive Warnings,"F/M, M/M",Work in Progress,06 Feb 2022,"['Harry Potter/Draco Malfoy', 'Kaname Kuran/Kiryuu Zero']","['Draco Malfoy', 'Harry Potter', 'Kuran Kaname', 'Kiryuu Zero']","['Cross-Posted on FanFiction.Net', 'Evil Albus Dumbledore']",Uma profecia tão velha quanto o mundo está por concretizar-se. Já não é possível parar as rodas do destino.,Português europeu,"15,533",9/90,1,9,3,310
35765185,Fogoso Valentim,Lili93Rosen,['Harry Potter - J. K. Rowling'],Mature,Choose Not To Use Archive Warnings,M/M,Complete Work,17 Dec 2021,['Harry Potter/Draco Malfoy'],"['Harry Potter', 'Draco Malfoy']",['Cross-Posted on FanFiction.Net'],"S. Valentim é suposto ser uma data cheia de amor e ternura… No entanto, Harry apenas encontrou caos e reprovação.",Português europeu,"5,107",1/1,,1,,59
35764567,Surpresa Natalícia,Lili93Rosen,['Harry Potter - J. K. Rowling'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,17 Dec 2021,['Harry Potter/Draco Malfoy'],"['Harry Potter', 'Draco Malfoy']",['Cross-Posted on FanFiction.Net'],"Harry pretende surpreender a família com a adição de um novo membro fofinho, mas nem todos parecem ficar felizes com a novidade.",Português europeu,"3,129",1/1,,5,,63
35760751,Bloody Obsession,Lili93Rosen,"['Angel: the Series', 'Buffy the Vampire Slayer (TV)']",General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,17 Dec 2021,"['Angel/Spike (BtVS)', 'Angelus/Spike (BtVS)']","['Angel (BtVS)', 'Angelus (BtVS)', 'Spike (BtVS)']","['Spangel', 'spangelus - Freeform']","Spike sempre pensou que havia sido Drusilla quem o convertera, mas… certa noite, descobre que tal não era de facto a realidade.",Português europeu,"1,096",1/1,,,,41
35750512,Feliz Natal,BelinhaZpears,['The X-Files'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,25 Dec 2021,"['Fox Mulder/Dana Scully', 'Mulder Family - Relationship']","['Fox Mulder', 'Dana Scully', 'Samantha Mulder', 'Teena Mulder', 'William ""Bill"" Mulder']","['Character Study', 'Developing Relationship', 'Acordo Ortográfico? Não o conheço...']",Só ela para o fazer sentir-se assim...,Português europeu,774,1/1,,4,,37
35740555,Podes deixar o teu chapéu,vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",Explicit,No Archive Warnings Apply,M/M,Complete Work,16 Dec 2021,['Inoo Kei/Yabu Kota'],"['Yabu Kota', 'Inoo Kei']","['Established Relationship', 'Birthday Sex', 'Stripping', 'Ties & Cravats', 'Oral Sex', 'Rough Sex']","Que raio de aniversário que passou. A única esperança que ainda podia ter nessa altura, era que Kei se tivesse lembrado de que dia fosse e que o esperasse em casa com o jantar pronto. Não pedia nada mais, embora o fato de que nessa manhã o seu namorado nem sequer o ligou para lhe dar os parabéns não deixasse pressagiar nada de bom.",Português europeu,"2,331",1/1,,1,,8
35740519,Ai nante,vogue91port (vogue91),"['Kanjani8 (Band)', ""Johnny's Entertainment""]",General Audiences,No Archive Warnings Apply,M/M,Complete Work,16 Dec 2021,['Shibutani Subaru/Yasuda Shota'],"['Yasuda Shota', 'Shibutani Subaru']","['Established Relationship', 'Love', 'Arguing', 'Break Up']","Yasuda queria chorar. Não conseguia mesmo explicar a razão; não sabia porque, mas tinha a estranha sensação de que fosse acontecer algo. Não. Não teria mentido a si mesmo. Sabia que essa sensação tinha um nome, uma cara, uma razão. Subaru.",Português europeu,"1,336",1/1,1,2,,9
35740513,Magoas-me de uma forma que nunca soubeste,vogue91port (vogue91),['任侠ヘルパー | Ninkyou Helper (TV)'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,16 Dec 2021,['Izumi Reiji/Takayama Mikiya'],"['Takayama Mikiya', 'Izumi Reiji']","['Secret Relationship', 'Arguing', 'Making Up']","Há que começaram a sair, foi uma luta lenta e constante. Lutavam para não se fazer descobrir, lutavam para encontrar tempo para passar juntos, lutavam para suprir às substanciais diferenças entre os seus caracteres, as que amiúde pareciam demasiado abissais para poder mesmo ser ignoradas.",Português europeu,"1,774",1/1,,1,,2
35740501,Fogo,vogue91port (vogue91),['Notre-Dame de Paris - Cocciante/Plamondon'],Teen And Up Audiences,Major Character Death,F/M,Complete Work,16 Dec 2021,['Esméralda | Agnès Guybertaut/Claude Frollo'],"['Claudine Frollo', 'Esméralda | Agnès Guybertaut']","['POV First Person', 'Priests', 'Attempted Seduction', 'Rage', 'Canonical Character Death']","Notre-Dame é uma das coisas mais boas que vi na minha vida. Temos algo em comum, a igreja e eu. Todos dois somos feitos de dura e fria pedra.",Português europeu,"1,338",1/1,,,,37
35740489,Um jogo perigoso,vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",General Audiences,No Archive Warnings Apply,M/M,Complete Work,16 Dec 2021,['Arioka Daiki/Yamada Ryosuke'],"['Arioka Daiki', 'Yamada Ryosuke']","['Drabble Collection', 'Established Relationship', 'Idiots in Love', 'Workplace Relationship', 'Jealousy', 'Kissing']","Arioka Daiki era um enigma por ele, às vezes. E visto onde levava, era um mistério que não tinha intenção de revelar cedo.",Português europeu,"1,727",1/1,,1,,9
35668789,"Eu sou a longa noite, tu és a manhã",vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",Explicit,No Archive Warnings Apply,M/M,Complete Work,12 Dec 2021,['Nakajima Yuto/Okamoto Keito/Yaotome Hikaru'],"['Okamoto Keito', 'Nakajima Yuto', 'Yaotome Hikaru']","['Established Relationship', 'Threesome - M/M/M', 'Reunions', 'Lazy Mornings', 'Sex', 'Idiots in Love']",Um voo de quatorze horas. A espera pela bagagem em Narita. Tentar forçar-se a atravessar os controlos de segurança e finalmente... Keito não conseguia lembrar-se da última vez onde se sentiu tão frustrado por ser um idol.,Português europeu,"2,657",1/1,,,,6
35668681,Zutto soba ni iru kara,vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",General Audiences,No Archive Warnings Apply,M/M,Complete Work,12 Dec 2021,['Chinen Yuri/Takaki Yuya'],"['Takaki Yuya', 'Chinen Yuri']","['Developing Relationship', 'France (Country)', 'Nervousness', 'Moving In Together', 'Idiots in Love']","“Nunca passamos muito tempo juntos quando estamos em Tokyo, exceto quando trabalhamos. Pois não sabia o que esperar de ti em França, quando estamos a contacto o dia todo e... Gosto. Gosto da maneira como me consideras, gosto de que nunca me punhas de lado. E gosto também de quando me mimas um bocado. É bom passar tudo o tempo contigo, Yuuyan.”",Português europeu,"1,834",1/1,,,,1
35668561,Eine leistung von zwei wünsche,vogue91port (vogue91),['Kamen Rider OOO'],Explicit,No Archive Warnings Apply,M/M,Complete Work,12 Dec 2021,['Ankh/Hino Eiji'],"['Ankh (Kamen Rider OOO)', 'Hino Eiji']","['Denial of Feelings', 'Attempted Seduction', 'Oral Sex', 'Anal Sex', 'Idiots in Love', 'Partnership']","“Tens programas por esta noite?” “Nunca foste tão direto, Eiji. Tens mesmo de ser em condições lamentáveis se te rebaixares a implorar favores sexuais deste modo.”",Português europeu,"3,845",1/1,,,,84
